bank	batch	word	field	severity	category	current	correct	why
nouns	nouns_022	Finanzpolitik / Fleischproduktion / Holzwirtschaft / Regionalverkehr / Zugverkehr / Überfischung / Kalorienverbrauch / Alkoholgehalt / Altholz / Freibier / Koriander / Lichtgeschwindigkeit / Skispringen / Pi	plural	low	plural	Finanzpolitiken, Fleischproduktionen, Holzwirtschaften, Regionalverkehre, Zugverkehre, Überfischungen, Kalorienverbräuche, Alkoholgehalte, Althölzer, Freibiere, Koriander, Lichtgeschwindigkeiten, Skispringen, Pis	— in each case	mass/abstract/unique-referent nouns given a countable plural.
nouns	nouns_022	Forschergeist / Interaktivität / Rationalität / Preisgabe / Selbstsicherheit / Spielfreude / Vielschichtigkeit / Zielstrebigkeit	plural	low	plural	countable plurals on abstract qualities	— (or at least rare)	abstract nouns pluralised by rule rather than by usage.
nouns	nouns_022	Apostelgeschichte	plural	low	plural	Apostelgeschichten	—	title of a single biblical book; no plural.
nouns	nouns_022	Anime	plural	low	plural	Anime	Animes	loanword takes *-s*.
nouns	nouns_022	Industriedenkmal	plural	low	gloss	Industriedenkmale / "industry monument"	Industriedenkmäler (commoner) / "industrial monument, industrial heritage site"	literal morpheme-by-morpheme gloss; *-mäler* is the everyday plural.
nouns	nouns_022	Halsschmerz	word	medium	junk	der Halsschmerz, plural Halsschmerzen	die Halsschmerzen (plural only)	singular back-formed from a plurale-tantum ailment; nobody says *ein Halsschmerz*.
nouns	nouns_022	Textbaustein	english	high	gloss	lyric brick	text module / boilerplate text / standard paragraph	morpheme-mangled compound (*Text*→"lyric", *Baustein*→"brick"); tagged A1, so a learner meets it early.
nouns	nouns_022	Schlafanzug	english	high	gloss	nightgown/pair of pyjamas	pyjamas	"nightgown" is *Nachthemd* — a different garment, and it leads the gloss.
nouns	nouns_022	Wasserzähler	english	high	gloss	water metre	water meter	"metre" is the unit of length; a *Zähler* is a meter. Teaches a spelling error.
nouns	nouns_022	Getränkemarkt	english	medium	gloss	beverage market	drinks shop / beverage store (a retail outlet)	read as an economics term; it is a shop, not a market sector.
nouns	nouns_022	Gehversuch	english	medium	gloss	walking attempt/walking test	first steps / tentative first attempt	"walking test" is not a sense of the word; the figurative "first steps" sense is missing.
nouns	nouns_022	Verfahrensrecht	english	medium	gloss	adjective law/procedural law	procedural law	"adjective law" is an archaic jurisprudential term placed first by alphabetical sort.
nouns	nouns_022	Abwasserkanal	english	medium	gloss	sewage/sewage system/sewer	sewer	"sewage" is the effluent itself, not the channel; it leads the gloss.
nouns	nouns_022	Willenserklärung	english	medium	gloss	declaration of will	declaration of intent	standard English legal term; "declaration of will" reads as a testament.
nouns	nouns_022	Zollamt	english	medium	gloss	custom office/customhouse/customs	customs office	"custom office" is a typo/non-phrase and sorts first.
nouns	nouns_022	Testflug	english	medium	gloss	check flight	test flight	mistranslation; "check flight" is a pilot-proficiency check.
nouns	nouns_022	Textverarbeitung	english	medium	gloss	text processing	word processing	the established English term; "text processing" is a different (computing) concept.
nouns	nouns_022	Privatklinik	english	medium	gloss	clinic	private clinic / private hospital	the whole point of the compound (*Privat-*) is dropped.
nouns	nouns_022	Lebenszeichen	english	medium	gloss	life signs/sign of life/vital signs	sign of life	"vital signs" is *Vitalzeichen*, a medical term; and the plural form leads.
nouns	nouns_022	Röntgenaufnahme	english	medium	gloss	radiograph/roentgenogram	X-ray (image)	the everyday word is absent; both given forms are technical.
nouns	nouns_022	Umkleide	english	medium	gloss	cabin/changing room/locker room	changing room	"cabin" is not a sense of the word and sorts first.
nouns	nouns_022	Unteroffizier	english	medium	gloss	junior officer/non-commissioned officer/noncommissioned officer	non-commissioned officer / NCO	"junior officer" is factually wrong (an NCO is not an officer); also both hyphenations listed.
nouns	nouns_022	Gratulant	english	medium	gloss	congratulator	well-wisher / person offering congratulations	"congratulator" is barely English.
nouns	nouns_022	Moslem	english	medium	gloss	Moslem/Muslem/Muslim	Muslim	"Muslem" is a non-word; "Moslem" is dated and mildly offensive in English. One form only.
nouns	nouns_022	Nummernschild	english	medium	gloss	licence plate/licence tag	number plate	British term is "number plate"; "licence plate" is a US/UK spelling hybrid and "licence tag" is not English.
nouns	nouns_022	Kanzel	english	medium	gloss	cockpit/pulpit	pulpit / cockpit	alphabetical sort buried the primary sense.
nouns	nouns_022	Pfeife	english	medium	gloss	loser/pipe/whistle	whistle / pipe (…, colloquially "wimp")	a slang pejorative leads a B2 entry; core senses come last.
nouns	nouns_022	Loge	english	medium	gloss	box seat/gallery	box (theatre) / lodge (masonic) / porter's lodge	"gallery" is a different part of the theatre; the "lodge" sense is missing entirely.
nouns	nouns_022	Schleppe	english	medium	gloss	train	train (of a dress or robe)	bare "train" will be read as a railway train.
nouns	nouns_022	Tranche	english	medium	gloss	block/cut/part	tranche / instalment	the direct English cognate — the actual finance term — is missing.
nouns	nouns_022	Geiger	english	medium	gloss	fiddler/violinist	violinist / fiddler	alphabetical ordering puts the informal sense first.
nouns	nouns_022	Rückversicherung	english	low	gloss	reassurance/reinsurance	reinsurance / (figuratively) backing, safety net	"reassurance" leads and is a near-false-friend for *Beruhigung*.
nouns	nouns_022	Kaskade	english	low	gloss	acrobatic leap/cascade/waterfall	cascade / waterfall	the stunt sense (from *Kaskadeur*) is rare and sorts first.
nouns	nouns_022	Keuchhusten	english	low	gloss	pertussis/whooping cough	whooping cough	medical term precedes the everyday one.
nouns	nouns_022	Oberkiefer	english	low	gloss	maxilla/upper jaw	upper jaw	anatomical Latin leads.
nouns	nouns_022	Haselnuss	english	low	gloss	hazel/hazelnut/hazelnut tree	hazelnut	the tree/shrub senses precede the nut.
nouns	nouns_022	Steinbock / Widder	english	low	gloss	Capricorn/ibex · Aries/ram	ibex / Capricorn · ram / Aries	zodiac names sort ahead of the animals a learner actually needs.
nouns	nouns_022	Muttertier	english	low	gloss	dam/mother	mother animal / dam	"dam" is a specialist breeding term placed first.
nouns	nouns_022	Frischling	english	low	gloss	boar piglet/freshman/shoat	young wild boar / (figuratively) newcomer	"freshman" is US-specific and "shoat" is US farming dialect.
nouns	nouns_022	Lokalmatador	english	low	gloss	local hero/local heroine/local jock	local hero / local favourite	"local jock" is US slang and out of register.
nouns	nouns_022	Förmchen	english	low	gloss	tart mould	small mould (esp. a child's sand mould) / patty tin	gloss is far narrower than the word.
nouns	nouns_022	Geschenkpapier	english	low	gloss	gift wrap paper	wrapping paper / gift wrap	non-idiomatic doubling.
nouns	nouns_022	Zahnstein	english	low	gloss	calculus/tartar	tartar / dental plaque	"calculus" first reads as mathematics.
nouns	nouns_022	Leichenschau	english	low	gloss	post-mortem examination/coroner's inquest	post-mortem examination	a coroner's inquest is a legal hearing, not the examination.
nouns	nouns_022	Tusch	english	low	gloss	flourish/sting	fanfare / flourish	"sting" is broadcast jargon and opaque here.
nouns	nouns_022	Lügenpresse	english	low	gloss	lying press	"lying press" (Nazi-era and far-right propaganda term)	highly loaded term given with no register warning.
nouns	nouns_022	Gauleiter	english	low	gloss	gauleiter	Gauleiter (Nazi Party regional leader)	circular gloss; historical context missing.
nouns	nouns_022	Vizekanzler	english	low	gloss	Vice-Chancellor/vice chancellor	vice-chancellor (deputy head of government)	same word twice in two casings; in Britain "Vice-Chancellor" primarily means a university head.
nouns	nouns_022	Jahrmillion / Forschungszweck	english	low	gloss	"millions of years" · "research purposes"	"million years" · "research purpose"	singular lemmas glossed with plural English.
nouns	nouns_022	Vorankündigung	english	low	gloss	preannouncement	advance notice / advance announcement	"preannouncement" is barely English.
nouns	nouns_022	Kundenberatung / Gemüsebrühe / Parkplatzsuche / Trauzimmer / Küchentuch	english	low	gloss	client advice · vegetable broth · car park search · marriage room/wedding room · kitchen towel	customer advice/customer service · vegetable stock · looking for a parking space · wedding room (at a registry office) · tea towel	literal renderings that miss the ordinary British phrasing.
nouns	nouns_022	Hauptverkehrsstraße	english	low	gloss	arterial road/main artery road/main road	main road / arterial road	"main artery road" is not a phrase.
nouns	nouns_022	Weltausstellung	english	low	gloss	expo/universal Exposition/world exhibition	world's fair / world exposition	broken capitalisation mid-gloss; the usual English name is missing.
nouns	nouns_022	Sonnenliege	english	low	gloss	Sun lounger	sun lounger	stray capital.
nouns	nouns_022	Unterhose	english	low	gloss	briefs/pants/shorts	underpants / pants	to a British learner "shorts" means outerwear.
nouns	nouns_022	Liebespaar / Straßenkreuzung / Spürnase	english	low	gloss	couple · crossing/intersection · good nose/flair	pair of lovers · crossroads/junction · nose (for something); also "sleuth" (a person)	over-generalised or US-leaning renderings; *Spürnase* also denotes a person.
nouns	nouns_022	Filmset, Filmtheater, Frischhaltefolie, Geldschein, Grundkapital, Grundschullehrerin, Heimkind, Hirnblutung, Hundekot, Modellprogramm, Müllberg, Mutti, Reformhaus, Ruderboot, Schwefeldioxid, Tatkraft, Telefonzelle, Wohnblock, Fußgängerüberweg, Taschenmesser, Zeugenaussage	english	medium	gloss	"movie set", "movie theatre", "plastic wrap", "bill", "capital stock" (first), "elementary school teacher" (first), "institutionalized", "hemorrhage", "feces", "program", "garbage heap", "mommy" (first), "health food store", "rowboat", "sulfur", "vigor", "telephone booth" (first), "apartment block/apartment building", "crosswalk", "jackknife" (first), "deposition" (first)	film set · cinema · cling film · banknote/note · share capital · primary school teacher · institutionalised · haemorrhage · dog mess/faeces · programme · rubbish heap · mummy · health food shop · rowing boat · sulphur · vigour · telephone box · block of flats · pedestrian crossing · penknife · testimony	US spellings, US-only terms, or the US variant sorted ahead of the British one.
nouns	nouns_022	Naivität	english	medium	gloss	naivete/naivety/naiveté	naivety	three competing spellings, two of them non-British.
nouns	nouns_022	Lupine	english	medium	gloss	lupine/lupinus	lupin	"lupine" is the US spelling/adjective and "lupinus" is Latin genus, not English.
nouns	nouns_022	Satiriker	english	medium	gloss	satiriser/satirist/satirizer	satirist	two invented agent nouns, one in each of -ise/-ize.
nouns	nouns_022	Vollkornbrot / Lohnabrechnung / Waschanlage / Veranda / Trolley	english	low	gloss	whole-grain/wholemeal/wholewheat · pay slip/payslip · car wash/carwash/wash system · porch/veranda/verandah · roller suitcase/rolling suitcase/trolley case	wholemeal bread · payslip · car wash · veranda · wheeled suitcase / trolley case	same word listed in multiple spellings, or the US variant leading.
nouns	nouns_022	Fußgängerüberweg	english	medium	gloss	crosswalk/zebra	pedestrian crossing / zebra crossing	US term first, and bare "zebra" is the animal.
nouns	nouns_022	Gießen	word	medium	junk	das Gießen "pouring/casting"	drop — nominalised infinitive (and a homograph of the city Gießen)	defect class 7; not a dictionary headword.
nouns	nouns_022	Klauen	word	medium	junk	das Klauen "stealing"	drop — nominalised infinitive of *klauen*	defect class 7.
nouns	nouns_022	Klingeln	word	medium	junk	das Klingeln "ringing/buzzing"	drop — nominalised infinitive of *klingeln*	defect class 7.
nouns	nouns_022	Pfeifen	word	medium	junk	das Pfeifen "whistling"	drop — nominalised infinitive; duplicates *die Pfeife* two rows earlier	defect class 7.
nouns	nouns_022	Schlendern	word	medium	junk	das Schlendern "strolling"	drop — nominalised infinitive	defect class 7.
nouns	nouns_022	Abbrennen	word	medium	junk	das Abbrennen "burning down/burning off"	drop — nominalised infinitive	defect class 7.
nouns	nouns_022	IRS	word	medium	junk	der IRS "IRS"	drop — the acronym of a US government agency, not German vocabulary	defect class 7 (proper noun / non-German lexeme).
nouns	nouns_022	Für	word	medium	junk	das Für "the pros (in 'das Für und Wider')"	drop, or store the whole idiom *das Für und Wider*	a preposition captured as a noun because of one fixed phrase.
nouns	nouns_022	Hehl	word	low	junk	der Hehl "secret (in 'kein Hehl daraus machen')"	keep only as the idiom *kein Hehl aus etwas machen*	the bare lemma never occurs outside that phrase.
nouns	nouns_022	Hole	word	low	junk	das Hole / Holes "hole"	drop — English lexeme used only inside golf jargon	defect class 7 (non-German lexeme, cf. *das Food*).
nouns	nouns_022	Freiburger / Nürnberger	word	low	junk	"person from Freiburg" / "person from Nuremberg"	drop — demonyms derived from place names	proper-noun derivatives, no learner value; *Nürnberger* is far commoner as an adjective/sausage.
nouns	nouns_022	Mainufer / Martinskirche / Novemberrevolution	word	low	junk	"bank of the Main" / "St. Martin's Church" / "November Revolution"	drop — proper nouns	named places and a historical event, not vocabulary.
nouns	nouns_022	Apache	english	low	gloss	apache (lowercase)	Apache (member of the Apache people)	ethnonym must be capitalised; lowercase "apache" is a different (dated French slang) word.
nouns	nouns_022	Schraubendreher / Schraubenzieher	word	low	junk	two separate entries, both glossed "screwdriver"	keep one (*Schraubenzieher* is the everyday form) and cross-reference	exact duplicates in the same batch.
nouns	nouns_022	Interessenskonflikt	word	medium	junk	der Interessenskonflikt	der Interessenkonflikt	the standard form has no linking *-s-*; teaching the variant is a spelling trap.
nouns	nouns_022	Membrane	word	low	junk	die Membrane	die Membran (plural Membranen)	dated side form duplicating the live lemma.
nouns	nouns_022	Stabstelle	word	low	junk	die Stabstelle	die Stabsstelle	missing linking *-s-*.
